timestamp,open
2022-01-04,85.91500091552734
2022-01-05,81.19000244140625
2022-01-06,73.51499938964844
2022-01-07,74.44999694824219
2022-01-10,69.17500305175781
2022-01-11,71.71499633789062
2022-01-12,76.98500061035156
2022-01-13,77.12999725341797
2022-01-14,69.08999633789062
2022-01-18,68.48999786376953
2022-01-19,67.36000061035156
2022-01-20,66.0199966430664
2022-01-21,60.619998931884766
2022-01-24,53.849998474121094
2022-01-25,54.150001525878906
2022-01-26,56.9900016784668
2022-01-27,55.400001525878906
2022-01-28,52.400001525878906
2022-01-31,57.04999923706055
2022-02-01,62.41999816894531
2022-02-02,65.22000122070312
2022-02-03,59.31999969482422
2022-02-04,56.869998931884766
2022-02-07,59.06999969482422
2022-02-08,56.79999923706055
2022-02-09,61.560001373291016
2022-02-10,59.310001373291016
2022-02-11,58.779998779296875
2022-02-14,52.900001525878906
2022-02-15,55.83000183105469
2022-02-16,56.27000045776367
2022-02-17,55.63999938964844
2022-02-18,52.59000015258789
2022-02-22,49.040000915527344
2022-02-23,50.2400016784668
2022-02-24,40.7599983215332
2022-02-25,50.0
2022-02-28,50.459999084472656
2022-03-01,51.91999816894531
2022-03-02,50.66999816894531
2022-03-03,53.75
2022-03-04,49.16999816894531
2022-03-07,48.04999923706055
2022-03-08,42.38999938964844
2022-03-09,45.400001525878906
2022-03-10,44.900001525878906
2022-03-11,46.34000015258789
2022-03-14,41.810001373291016
2022-03-15,40.869998931884766
2022-03-16,45.15999984741211
2022-03-17,47.59000015258789
2022-03-18,49.459999084472656
2022-03-21,52.86000061035156
2022-03-22,53.06999969482422
2022-03-23,54.560001373291016
2022-03-24,54.43000030517578
2022-03-25,57.040000915527344
2022-03-28,56.91999816894531
2022-03-29,61.52000045776367
2022-03-30,61.68000030517578
2022-03-31,60.63999938964844
2022-04-01,58.43000030517578
2022-04-04,58.380001068115234
2022-04-05,60.81999969482422
2022-04-06,54.81999969482422
2022-04-07,53.22999954223633
2022-04-08,53.220001220703125
2022-04-11,49.83000183105469
2022-04-12,50.15999984741211
2022-04-13,47.65999984741211
2022-04-14,50.41999816894531
2022-04-18,46.470001220703125
2022-04-19,46.72999954223633
2022-04-20,50.56999969482422
2022-04-21,49.63999938964844
2022-04-22,45.04999923706055
2022-04-25,40.810001373291016
2022-04-26,42.220001220703125
2022-04-27,38.16999816894531
2022-04-28,39.83000183105469
2022-04-29,40.38999938964844
2022-05-02,36.25
2022-05-03,38.189998626708984
2022-05-04,38.4900016784668
2022-05-05,40.5
2022-05-06,35.09000015258789
2022-05-09,32.560001373291016
2022-05-10,32.720001220703125
2022-05-11,30.850000381469727
2022-05-12,27.43000030517578
2022-05-13,29.850000381469727
2022-05-16,31.1299991607666
2022-05-17,32.43000030517578
2022-05-18,31.459999084472656
2022-05-19,27.540000915527344
2022-05-20,28.649999618530273
2022-05-23,27.649999618530273
2022-05-24,27.149999618530273
2022-05-25,26.440000534057617
2022-05-26,27.760000228881836
2022-05-27,31.299999237060547
2022-05-31,33.29999923706055
2022-06-01,33.709999084472656
2022-06-02,31.920000076293945
2022-06-03,33.13999938964844
2022-06-06,33.619998931884766
2022-06-07,31.420000076293945
2022-06-08,33.08000183105469
2022-06-09,32.06999969482422
2022-06-10,28.260000228881836
2022-06-13,24.270000457763672
2022-06-14,23.639999389648438
2022-06-15,24.059999465942383
2022-06-16,22.989999771118164
2022-06-17,22.06999969482422
2022-06-21,23.81999969482422
2022-06-22,23.709999084472656
2022-06-23,24.940000534057617
2022-06-24,26.110000610351562
2022-06-27,28.350000381469727
2022-06-28,27.459999084472656
2022-06-29,24.780000686645508
2022-06-30,24.059999465942383
2022-07-01,23.600000381469727
2022-07-05,23.40999984741211
2022-07-06,25.770000457763672
2022-07-07,26.3799991607666
2022-07-08,26.989999771118164
2022-07-11,27.200000762939453
2022-07-12,26.440000534057617
2022-07-13,23.84000015258789
2022-07-14,24.469999313354492
2022-07-15,26.270000457763672
2022-07-18,27.610000610351562
2022-07-19,27.149999618530273
2022-07-20,28.65999984741211
2022-07-21,30.010000228881836
2022-07-22,30.8799991607666
2022-07-25,29.530000686645508
2022-07-26,28.489999771118164
2022-07-27,28.600000381469727
2022-07-28,30.68000030517578
2022-07-29,32.130001068115234
2022-08-01,32.779998779296875
2022-08-02,32.540000915527344
2022-08-03,33.54999923706055
2022-08-04,35.689998626708984
2022-08-05,34.43000030517578
2022-08-08,35.599998474121094
2022-08-09,34.279998779296875
2022-08-10,36.13999938964844
2022-08-11,37.33000183105469
2022-08-12,36.599998474121094
2022-08-15,37.650001525878906
2022-08-16,38.560001373291016
2022-08-17,37.5099983215332
2022-08-18,37.2599983215332
2022-08-19,36.47999954223633
2022-08-22,33.88999938964844
2022-08-23,32.43000030517578
2022-08-24,32.29999923706055
2022-08-25,33.279998779296875
2022-08-26,34.349998474121094
2022-08-29,29.350000381469727
2022-08-30,29.790000915527344
2022-08-31,29.15999984741211
2022-09-01,27.079999923706055
2022-09-02,28.639999389648438
2022-09-06,26.760000228881836
2022-09-07,26.18000030517578
2022-09-08,27.030000686645508
2022-09-09,28.68000030517578
2022-09-12,30.299999237060547
2022-09-13,28.239999771118164
2022-09-14,26.1299991607666
2022-09-15,25.8799991607666
2022-09-16,24.209999084472656
2022-09-19,23.940000534057617
2022-09-20,24.530000686645508
2022-09-21,24.809999465942383
2022-09-22,22.850000381469727
2022-09-23,21.799999237060547
2022-09-26,21.15999984741211
2022-09-27,21.81999969482422
2022-09-28,21.030000686645508
2022-09-29,21.309999465942383
2022-09-30,20.15999984741211
2022-10-03,19.700000762939453
2022-10-04,21.899999618530273
2022-10-05,21.670000076293945
2022-10-06,22.299999237060547
2022-10-07,20.8799991607666
2022-10-10,19.520000457763672
2022-10-11,18.520000457763672
2022-10-12,18.229999542236328
2022-10-13,16.520000457763672
2022-10-14,19.850000381469727
2022-10-17,18.809999465942383
2022-10-18,20.8700008392334
2022-10-19,19.40999984741211
2022-10-20,19.329999923706055
2022-10-21,18.979999542236328
2022-10-24,20.6299991607666
2022-10-25,21.479999542236328
2022-10-26,21.18000030517578
2022-10-27,20.790000915527344
2022-10-28,19.75
2022-10-31,21.18000030517578
2022-11-01,21.739999771118164
2022-11-02,20.280000686645508
2022-11-03,17.649999618530273
2022-11-04,18.1299991607666
2022-11-07,18.15999984741211
2022-11-08,18.850000381469727
2022-11-09,18.530000686645508
2022-11-10,20.149999618530273
2022-11-11,21.43000030517578
2022-11-14,22.170000076293945
2022-11-15,23.649999618530273
2022-11-16,22.5
2022-11-17,20.950000762939453
2022-11-18,22.559999465942383
2022-11-21,21.520000457763672
2022-11-22,21.329999923706055
2022-11-23,22.049999237060547
2022-11-25,22.34000015258789
2022-11-28,21.799999237060547
2022-11-29,21.31999969482422
2022-11-30,20.850000381469727
2022-12-01,23.700000762939453
2022-12-02,22.450000762939453
2022-12-05,22.8799991607666
2022-12-06,22.18000030517578
2022-12-07,20.559999465942383
2022-12-08,20.8700008392334
2022-12-09,21.049999237060547
2022-12-12,20.90999984741211
2022-12-13,24.18000030517578
2022-12-14,22.209999084472656
2022-12-15,20.860000610351562
2022-12-16,19.479999542236328
2022-12-19,19.100000381469727
2022-12-20,18.0
2022-12-21,18.40999984741211
2022-12-22,18.229999542236328
2022-12-23,17.209999084472656
2022-12-27,17.459999084472656
2022-12-28,16.75
2022-12-29,16.670000076293945
2022-12-30,16.760000228881836
2023-01-03,17.739999771118164
2023-01-04,17.329999923706055
2023-01-05,16.809999465942383
2023-01-06,16.649999618530273
2023-01-09,18.079999923706055
2023-01-10,17.81999969482422
2023-01-11,18.68000030517578
2023-01-12,19.520000457763672
2023-01-13,19.170000076293945
2023-01-17,20.059999465942383
2023-01-18,20.579999923706055
2023-01-19,19.06999969482422
2023-01-20,19.18000030517578
2023-01-23,20.549999237060547
2023-01-24,21.360000610351562
2023-01-25,20.559999465942383
2023-01-26,22.219999313354492
2023-01-27,22.360000610351562
2023-01-30,22.549999237060547
2023-01-31,21.940000534057617
2023-02-01,22.860000610351562
2023-02-02,25.959999084472656
2023-02-03,25.209999084472656
2023-02-06,24.850000381469727
2023-02-07,24.829999923706055
2023-02-08,26.049999237060547
2023-02-09,26.049999237060547
2023-02-10,23.760000228881836
2023-02-13,24.139999389648438
2023-02-14,24.540000915527344
2023-02-15,25.020000457763672
2023-02-16,24.829999923706055
2023-02-17,24.030000686645508
2023-02-21,23.100000381469727
2023-02-22,22.450000762939453
2023-02-23,23.190000534057617
2023-02-24,21.75
2023-02-27,22.479999542236328
2023-02-28,22.079999923706055
2023-03-01,22.059999465942383
2023-03-02,21.010000228881836
2023-03-03,22.5
2023-03-06,23.760000228881836
2023-03-07,23.559999465942383
2023-03-08,22.75
2023-03-09,23.110000610351562
2023-03-10,21.81999969482422
2023-03-13,20.469999313354492
2023-03-14,22.1200008392334
2023-03-15,22.170000076293945
2023-03-16,22.8799991607666
2023-03-17,24.93000030517578
2023-03-20,24.43000030517578
2023-03-21,25.309999465942383
2023-03-22,25.709999084472656
2023-03-23,25.600000381469727
2023-03-24,25.440000534057617
2023-03-27,25.989999771118164
2023-03-28,25.139999389648438
2023-03-29,25.760000228881836
2023-03-30,26.81999969482422
2023-03-31,27.0
2023-04-03,27.68000030517578
2023-04-04,28.15999984741211
2023-04-05,27.469999313354492
2023-04-06,26.459999084472656
2023-04-10,26.639999389648438
2023-04-11,27.360000610351562
2023-04-12,27.34000015258789
2023-04-13,26.530000686645508
2023-04-14,27.209999084472656
2023-04-17,27.350000381469727
2023-04-18,28.06999969482422
2023-04-19,26.8700008392334
2023-04-20,26.670000076293945
2023-04-21,26.700000762939453
2023-04-24,26.809999465942383
2023-04-25,26.280000686645508
2023-04-26,26.020000457763672
2023-04-27,26.559999465942383
2023-04-28,27.639999389648438
2023-05-01,28.139999389648438
2023-05-02,28.139999389648438
2023-05-03,27.5
2023-05-04,26.780000686645508
2023-05-05,27.1200008392334
2023-05-08,28.100000381469727
2023-05-09,27.989999771118164
2023-05-10,28.520000457763672
2023-05-11,28.90999984741211
2023-05-12,29.18000030517578
2023-05-15,28.850000381469727
2023-05-16,28.979999542236328
2023-05-17,29.549999237060547
2023-05-18,30.399999618530273
2023-05-19,32.029998779296875
2023-05-22,31.68000030517578
2023-05-23,31.559999465942383
2023-05-24,30.270000457763672
2023-05-25,32.36000061035156
2023-05-26,32.810001373291016
2023-05-30,36.310001373291016
2023-05-31,34.970001220703125
2023-06-01,34.7400016784668
2023-06-02,36.560001373291016
2023-06-05,36.7599983215332
2023-06-06,36.689998626708984
2023-06-07,36.939998626708984
2023-06-08,35.02000045776367
2023-06-09,36.68000030517578
2023-06-12,37.150001525878906
2023-06-13,39.369998931884766
2023-06-14,39.349998474121094
2023-06-15,39.7400016784668
2023-06-16,42.40999984741211
2023-06-20,40.290000915527344
2023-06-21,40.08000183105469
2023-06-22,38.369998931884766
2023-06-23,38.83000183105469
2023-06-26,38.7599983215332
2023-06-27,37.849998474121094
2023-06-28,38.66999816894531
2023-06-29,39.36000061035156
2023-06-30,40.400001525878906
2023-07-03,41.20000076293945
2023-07-05,40.720001220703125
2023-07-06,39.970001220703125
2023-07-07,40.189998626708984
2023-07-10,39.7599983215332
2023-07-11,40.02000045776367
2023-07-12,41.83000183105469
2023-07-13,43.02000045776367
2023-07-14,44.220001220703125
2023-07-17,44.279998779296875
2023-07-18,45.02000045776367
2023-07-19,46.72999954223633
2023-07-20,45.15999984741211
2023-07-21,43.880001068115234
2023-07-24,42.97999954223633
2023-07-25,43.08000183105469
2023-07-26,43.31999969482422
2023-07-27,45.11000061035156
2023-07-28,44.29999923706055
2023-07-31,45.33000183105469
2023-08-01,44.790000915527344
2023-08-02,43.689998626708984
2023-08-03,41.11000061035156
2023-08-04,42.38999938964844
2023-08-07,41.72999954223633
2023-08-08,41.290000915527344
2023-08-09,41.15999984741211
2023-08-10,40.65999984741211
2023-08-11,39.029998779296875
2023-08-14,38.83000183105469
2023-08-15,40.06999969482422
2023-08-16,38.91999816894531
2023-08-17,38.25
2023-08-18,35.529998779296875
2023-08-21,36.869998931884766
2023-08-22,38.970001220703125
2023-08-23,38.349998474121094
2023-08-24,40.880001068115234
2023-08-25,37.43000030517578
2023-08-28,38.95000076293945
2023-08-29,38.79999923706055
2023-08-30,41.43000030517578
2023-08-31,42.040000915527344
2023-09-01,43.209999084472656
2023-09-05,41.970001220703125
2023-09-06,42.13999938964844
2023-09-07,39.7400016784668
2023-09-08,40.310001373291016
2023-09-11,41.4900016784668
2023-09-12,41.34000015258789
2023-09-13,40.58000183105469
2023-09-14,41.5
2023-09-15,41.45000076293945
2023-09-18,39.43000030517578
2023-09-19,39.40999984741211
2023-09-20,39.77000045776367
2023-09-21,36.54999923706055
2023-09-22,36.130001068115234
2023-09-25,35.310001373291016
2023-09-26,35.310001373291016
2023-09-27,34.810001373291016
2023-09-28,34.38999938964844
2023-09-29,36.58000183105469
2023-10-02,35.66999816894531
2023-10-03,35.709999084472656
2023-10-04,34.779998779296875
2023-10-05,35.88999938964844
2023-10-06,34.650001525878906
2023-10-09,36.61000061035156
2023-10-10,38.0099983215332
2023-10-11,38.939998626708984
2023-10-12,39.470001220703125
2023-10-13,39.09000015258789
2023-10-16,37.81999969482422
2023-10-17,37.52000045776367
2023-10-18,37.470001220703125
2023-10-19,37.150001525878906
2023-10-20,35.52000045776367
2023-10-23,33.66999816894531
2023-10-24,34.900001525878906
2023-10-25,34.630001068115234
2023-10-26,32.380001068115234
2023-10-27,31.579999923706055
2023-10-30,31.950000762939453
2023-10-31,32.31999969482422
2023-11-01,33.0
2023-11-02,35.7599983215332
2023-11-03,36.70000076293945
2023-11-06,37.810001373291016
2023-11-07,38.349998474121094
2023-11-08,39.20000076293945
2023-11-09,39.34000015258789
2023-11-10,38.75
2023-11-13,40.25
2023-11-14,42.470001220703125
2023-11-15,43.619998931884766
2023-11-16,42.7599983215332
2023-11-17,42.880001068115234
2023-11-20,43.150001525878906
2023-11-21,44.09000015258789
2023-11-22,44.56999969482422
2023-11-24,44.25
2023-11-27,44.0099983215332
2023-11-28,43.79999923706055
2023-11-29,45.2400016784668
2023-11-30,44.29999923706055
2023-12-01,43.4900016784668
2023-12-04,42.90999984741211
2023-12-05,42.310001373291016
2023-12-06,44.279998779296875
2023-12-07,43.47999954223633
2023-12-08,43.650001525878906
2023-12-11,44.66999816894531
2023-12-12,45.97999954223633
2023-12-13,47.380001068115234
2023-12-14,49.25
2023-12-15,48.939998626708984
2023-12-18,49.4900016784668
2023-12-19,50.41999816894531
2023-12-20,50.47999954223633
2023-12-21,49.88999938964844
2023-12-22,50.599998474121094
2023-12-26,50.63999938964844
2023-12-27,51.349998474121094
2023-12-28,51.91999816894531
2023-12-29,51.380001068115234
2024-01-02,49.349998474121094
2024-01-03,47.16999816894531
2024-01-04,45.869998931884766
2024-01-05,45.86000061035156
2024-01-08,46.38999938964844
2024-01-09,47.65999984741211
2024-01-10,49.16999816894531
2024-01-11,50.45000076293945
2024-01-12,50.66999816894531
2024-01-16,49.880001068115234
2024-01-17,49.06999969482422
2024-01-18,50.59000015258789
2024-01-19,52.31999969482422
2024-01-22,55.40999984741211
2024-01-23,55.0099983215332
2024-01-24,56.95000076293945
2024-01-25,57.2599983215332
2024-01-26,55.68000030517578
2024-01-29,55.61000061035156
2024-01-30,56.689998626708984
2024-01-31,54.189998626708984
2024-02-01,53.290000915527344
2024-02-02,55.18000030517578
2024-02-05,57.189998626708984
2024-02-06,57.380001068115234
2024-02-07,57.689998626708984
2024-02-08,58.310001373291016
2024-02-09,59.029998779296875
2024-02-12,60.209999084472656
2024-02-13,56.2400016784668
2024-02-14,57.79999923706055
2024-02-15,58.810001373291016
2024-02-16,59.15999984741211
2024-02-20,56.58000183105469
2024-02-21,54.970001220703125
2024-02-22,58.779998779296875
2024-02-23,60.83000183105469
2024-02-26,59.939998626708984
2024-02-27,59.959999084472656
2024-02-28,59.029998779296875
2024-02-29,60.08000183105469
2024-03-01,60.75
2024-03-04,63.09000015258789
2024-03-05,61.099998474121094
2024-03-06,60.7400016784668
2024-03-07,61.54999923706055
2024-03-08,62.91999816894531
2024-03-11,59.40999984741211
2024-03-12,60.290000915527344
2024-03-13,61.439998626708984
2024-03-14,60.869998931884766
2024-03-15,58.689998626708984
2024-03-18,59.880001068115234
2024-03-19,58.540000915527344
2024-03-20,60.06999969482422
2024-03-21,63.75
2024-03-22,62.27000045776367
2024-03-25,61.47999954223633
2024-03-26,62.61000061035156
2024-03-27,62.56999969482422
2024-03-28,61.88999938964844
2024-04-01,61.91999816894531
2024-04-02,59.869998931884766
2024-04-03,59.400001525878906
2024-04-04,62.349998474121094
2024-04-05,58.400001525878906
2024-04-08,60.209999084472656
2024-04-09,60.810001373291016
2024-04-10,58.36000061035156
2024-04-11,59.61000061035156
2024-04-12,59.880001068115234
2024-04-15,60.20000076293945
2024-04-16,55.689998626708984
2024-04-17,56.540000915527344
2024-04-18,53.88999938964844
2024-04-19,52.279998779296875
2024-04-22,50.380001068115234
2024-04-23,51.619998931884766
2024-04-24,54.31999969482422
2024-04-25,50.900001525878906
2024-04-26,54.029998779296875
2024-04-29,56.08000183105469
2024-04-30,55.29999923706055
2024-05-01,52.150001525878906
2024-05-02,52.91999816894531
2024-05-03,56.33000183105469
2024-05-06,57.41999816894531
2024-05-07,58.720001220703125
2024-05-08,57.5
2024-05-09,58.5
2024-05-10,59.36000061035156
2024-05-13,59.91999816894531
2024-05-14,59.36000061035156
2024-05-15,61.689998626708984
2024-05-16,63.36000061035156
2024-05-17,63.09000015258789
2024-05-20,63.02000045776367
2024-05-21,63.439998626708984
